Author_Year,AMS_Lab,Accession_No,IntChron_ID,Tree_Series,Latitude,Longitude,Site_Location,Country,Event,Species,EW_LW_WW,Extraction_Method,Holocellulose_Alphacellulose,Dating Method,Dated_Year,Age_Corrected_D14C,Age_Corrected_D14C_Error,Fraction_Modern,Fraction_Modern_Error,Calibrated_Age,Calibrated_Age_Error,d13C,Data_Quality,Source,Notes,QC MJ,QC GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,541,-23.38,2.19,0.977,0.00219,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,542,-21.11,2.43,0.979,0.00243,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,542,-21.69,2.34,0.978,0.00234,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,543,-19.77,1.75,0.980,0.00175,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,544,-19.00,2.59,0.981,0.00259,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,544,-21.24,2.30,0.979,0.00230,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,545,-17.87,2.52,0.982,0.00252,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,546,-17.06,2.65,0.983,0.00265,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,547,-19.92,2.55,0.980,0.00255,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,548,-19.03,2.58,0.981,0.00258,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,549,-19.66,2.49,0.980,0.00249,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,549,-22.67,2.20,0.977,0.00220,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,550,-19.61,2.54,0.980,0.00254,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Scifo_24,CIO,NaN,NaN,R14.0123.121,51.03,3.38,Ruiselede,Belgium,543 CE,Quercus spp,WW,Acid-Base-Acid,Alphacellulose,Crossdate,550,-19.83,2.31,0.980,0.00231,NaN,NaN,NaN,Good,https://doi.org/10.1017/RDC.2024.52,,,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,770,-20.7,1.5,0.979,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,770,-24.3,1.6,0.976,0.00160,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,770,-19.4,1.8,0.981,0.00180,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,771,-20.4,1.6,0.980,0.00160,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,771,-19.5,1.6,0.981,0.00160,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,771,-16.4,1.9,0.984,0.00190,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,772,-23.2,1.5,0.977,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,772,-15.3,1.5,0.985,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,772,-21.2,1.8,0.979,0.00180,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,773,-18.9,1.5,0.981,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,773,-16,1.5,0.984,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,773,-17.1,1.9,0.983,0.00190,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,774,-18.8,1.5,0.981,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,774,-9.1,1.5,0.991,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,774,-8.4,2.0,0.992,0.00200,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,775,-11.2,1.5,0.989,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,775,-0.6,1.6,0.999,0.00160,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,775,-7.8,2.0,0.992,0.00200,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,776,1.6,1.5,1.002,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,776,-1.9,1.6,0.998,0.00160,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,776,0.8,1.8,1.001,0.00180,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,Changed age corrected D14C error from 1.9 to 1.8- GS,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,777,-0.4,1.5,1.000,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,777,2.6,1.6,1.003,0.00160,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,777,3.8,1.9,1.004,0.00190,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,778,-3,1.5,0.997,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,778,-8.8,1.5,0.991,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,778,-1.8,1.9,0.998,0.00190,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,EW,Base-Acid-Base    ,Alphacellulose,Crossdate,779,-5.9,1.5,0.994,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,LW,Base-Acid-Base    ,Alphacellulose,Crossdate,779,-1.6,1.5,0.998,0.00150,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Uusitalo_18,HAMS,NaN,NaN,X-LKK-1,68.50,28.10,Lake Kompsiojärvi,Sweden,774 CE,Pinus sylvestris,WW,Base-Acid-Base    ,Alphacellulose,Crossdate,779,-1.1,2.0,0.999,0.00200,NaN,NaN,NaN,Good,https://doi.org/10.1038/s41467-018-05883-1,,MJ,GS
Walker_23,NOSAMS,OS-165356  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,770,-29.39,2.139037433,0.84150,0.00180,NaN,NaN,-22.45,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165357  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,771,-23.85,2.126654064,0.84640,0.00180,NaN,NaN,-22.36,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165401  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,772,-21.78,2.357656489,0.84830,0.00200,NaN,NaN,-22.35,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165402  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,773,-25.24,2.247456825,0.84540,0.00190,NaN,NaN,-22.51,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165444,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,773,-23.05,3.186592706,0.84730,0.00270,NaN,NaN,-22.3,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165404  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,774,-18.56,2.231880653,0.85130,0.00190,NaN,NaN,-22.62,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165405  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,775,-8.65,2.325581395,0.86000,0.00200,NaN,NaN,-22.65,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165406  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,776,-4.97,2.316691764,0.86330,0.00200,NaN,NaN,-23.01,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165407  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,777,-11.08,2.097657616,0.85810,0.00180,NaN,NaN,-22.91,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165408  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,778,-12.47,2.333722287,0.85700,0.00200,NaN,NaN,-22.31,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165445  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,779,-13.74,3.621495327,0.85600,0.00310,NaN,NaN,NA,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165538  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,779,-18.01,3.519887364,0.85230,0.00300,NaN,NaN,-22.22,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165538  ,NaN,MNL09A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,780,-14.55,2.338087444,0.85540,0.00200,NaN,NaN,-22.46,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165410  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose,Crossdate,770,-25.35,2.24852071,0.845,0.00190,NaN,NaN,-21.74,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165411  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,771,-23.85,2.717391304,0.846,0.00230,NaN,NaN,-21.38,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165446  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,772,-23.86,2.717070289,0.847,0.00230,NaN,NaN,-21.75,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165447  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,773,-30.09,3.566333809,0.841,0.00300,NaN,NaN,-21.2,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165452  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,774,-12.33,2.451266488,0.857,0.00210,NaN,NaN,-21.62,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165448  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,LW,Acid-Base-Acid,Holocellulose ,Crossdate,775,-14.53,3.158264124,0.855,0.00270,NaN,NaN,NaN,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165403  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,EW,Acid-Base-Acid,Holocellulose ,Crossdate,775,-9.23,2.210587551,0.860,0.00190,NaN,NaN,-21.87,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165453  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,LW,Acid-Base-Acid,Holocellulose ,Crossdate,776,-14.76,2.339728591,0.855,0.00200,NaN,NaN,-21.68,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165457  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,EW,Acid-Base-Acid,Holocellulose ,Crossdate,776,-11.18,2.448408534,0.858,0.00210,NaN,NaN,-21.99,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165539  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,777,-13.61,2.920901975,0.856,0.00250,NaN,NaN,-20.99,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165454  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,778,-10.74,2.562609202,0.859,0.00220,NaN,NaN,-21.31,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165455  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,779,-14.20,2.454417952,0.856,0.00210,NaN,NaN,-21.36,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165456  ,NaN,MNL10A,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,780,-14.66,2.45527885,0.855,0.00210,NaN,NaN,-21.19,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165450  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,770,-27.2,2.964192554,0.843,0.00250,NaN,NaN,-21.35,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165458  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,771,-24.55,2.601087728,0.846,0.00220,NaN,NaN,-22.08,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165540  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,772,-36.89,3.711685824,0.835,0.00310,NaN,NaN,-22,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165451  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,773,-30.32,2.378121284,0.841,0.00200,NaN,NaN,-21.66,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165489  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,LW,Acid-Base-Acid,Holocellulose ,Crossdate,774,-21.21,2.002355713,0.849,0.00170,NaN,NaN,NaN,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165449  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,EW,Acid-Base-Acid,Holocellulose ,Crossdate,774,-29.17,2.375014844,0.842,0.00200,NaN,NaN,NaN,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,OS-165459  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,775,-16.37,2.461033634,0.853,0.00210,NaN,NaN,-21.85,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,ZZ-000001,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,776,-14.83,2.924866041,0.855,0.00250,NaN,NaN,-21.99,Acceptable,https://doi.org/10.1016/j.dendro.2022.126048,Compromised Sample,MJ,GS
Walker_23,NOSAMS,ZZ-000002,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,LW,Acid-Base-Acid,Holocellulose ,Crossdate,777,-13.21,3.03649635,0.856,0.00260,NaN,NaN,-21.99,Acceptable,https://doi.org/10.1016/j.dendro.2022.126048,Compromised Sample,MJ,GS
Walker_23,NOSAMS,OS-165491  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,EW,Acid-Base-Acid,Holocellulose ,Crossdate,777,-5.32,2.100840336,0.863,0.00170,NaN,NaN,-21.71,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Walker_23,NOSAMS,ZZ-000003,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,779,-9.89,2.094630763,0.859,0.00180,NaN,NaN,-21.78,Acceptable,https://doi.org/10.1016/j.dendro.2022.126048,Compromised Sample,MJ,GS
Walker_23,NOSAMS,OS-165490  ,NaN,MNL26B,-43.48,146.76,Southern Ranges,Australia,774 CE,Athrotaxis selaginoides,WW,Acid-Base-Acid,Holocellulose ,Crossdate,780,-12.93,2.100840336,0.857,0.00180,NaN,NaN,-21.65,Good,https://doi.org/10.1016/j.dendro.2022.126048,,MJ,GS
Dee_16,ORAU,30923,NaN,SB,52.2,1.4,Hacheston,England,NaN,Quercus robur,WW,Acid-Base-Acid,Alphacellulose,Crossdate,6,NaN,NaN,NaN,NaN,2007,29,-23.7,Good,https://doi.org/10.1017/RDC.2016.50,Lat and Long estimated,,
Damon_95,AA,NaN,NaN,SN1006,36.7,-118.97,Big Stump Grove,United States,NaN,Sequoiadendron giganteum,WW,NaN,Holocellulose,Crossdate,1003.0,-26.60,4.00,0.973,0.00400,NaN,NaN,-18.6,Acceptable,https://doi.org/10.1017/S003382220003109X,"Older data, unsure of quality",,
